nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Bryan Errais,54,mujer,Alicante,Cocentaina,find de semana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1481.jpg,38.744158,-0.4400707
Mairin Argullo,35,hombre,Santa_cruz_de_tenerife,Breña alta,estresemana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1919.jpg,28.651405,-17.79977549128379
Henrick Janson,26,hombre,Cuenca,"Pesquera, la",find de semana,tarde,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/488.jpg,38.0326462,-0.937899
Mychal Berengueres,42,mujer,Zaragoza,Alhama de aragón,estresemana,noche,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1600.jpg,41.2965036,-1.8949513
Cheyla Daounani,98,mujer,Avila,Fuentes de año,estresemana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1420.jpg,41.0175547,-4.8976282
Treniece Magenti,25,hombre,Lleida,Granyena de les garrigues,find de semana,noche,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1105.jpg,41.4336416,0.6489252
Ahuva Tufeanu,98,hombre,Salamanca,Negrilla de palencia,estresemana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1771.jpg,41.0919534,-5.5922535
Serena Schipor,36,hombre,Caceres,Fresnedoso de ibor,find de semana,noche,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1636.jpg,39.684214,-5.5092248
Crissie Saez de eguilaz,49,hombre,Santa_cruz_de_tenerife,Puntallana,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/733.jpg,28.743932100000002,-17.78317459128429
Tai Carapinha,54,hombre,Guipuzcoa,Olaberria,estresemana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/649.jpg,43.0269276,-2.2036619
Brenin Surralles,64,mujer,Castellon,Vilar de canes,find de semana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/271.jpg,40.3578661,-0.0658363
Tristia Rance,44,hombre,Avila,Santiago del tormes,estresemana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/575.jpg,40.34501535,-5.396383124218113
Tito Mateo aparicio,53,mujer,Burgos,Piérnigas,find de semana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1989.jpg,42.5901504,-3.4131187
Domonigue Andrianov,34,mujer,Melilla,Melilla,find de semana,mañana,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/380.jpg,35.29291145,-2.950720236037561
Grover Abja,62,hombre,Castellon,Betxí,estresemana,noche,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1060.jpg,39.9288302,-0.1974253
Renea Fleischer,81,hombre,Jaen,Jaén,estresemana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/810.jpg,37.9557275,-3.492055612037218
Taccara Muez,72,mujer,Cordoba,Pedro abad,find de semana,tarde,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1925.jpg,37.9665287,-4.4557244
Micheala Malloul,27,mujer,Lleida,Vall de cardós,find de semana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/308.jpg,42.5936277,1.2026698082793583
Lachrisha Visar,29,hombre,Cantabria,Santa cruz de bezana,find de semana,noche,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/926.jpg,43.4429266,-3.9048376
Dwane Vandevelde,43,mujer,Ceuta,Ceuta,find de semana,mañana,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/779.jpg,35.89442195,-5.355817352394269
Debbie Laurentiu,96,mujer,Pontevedra,Cangas,find de semana,mañana,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1256.jpg,42.2647235,-8.7796487
Leona Maynau,71,mujer,Lugo,Outeiro de rei,find de semana,tarde,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1458.jpg,43.1024649,-7.6136338
Jessamine Frew,29,mujer,Pontevedra,Poio,estresemana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/549.jpg,42.4332306,-8.6590994
Megan Donca,89,mujer,Ceuta,Ceuta,find de semana,tarde,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/660.jpg,35.89442195,-5.355817352394269
Keyna Jasse,85,mujer,Pontevedra,Baiona,find de semana,tarde,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2000.jpg,43.4945144,-1.4736657
Rosenda Ynat,35,mujer,Alicante,Benilloba,find de semana,noche,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1762.jpg,38.700229,-0.3898506
Stevin Pallol,27,mujer,Zaragoza,Alagón,find de semana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/111.jpg,41.7711121,-1.1188807
Charleton Regoyos,22,mujer,Guipuzcoa,Ibarra,find de semana,tarde,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/726.jpg,43.1316471,-2.0622574
Lyndell Colomb,72,hombre,Sevilla,"Garrobo, el",find de semana,mañana,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/231.jpg,37.5829749,-6.1623163
Kiann Fiallo,22,hombre,Castellon,Betxí,estresemana,noche,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/483.jpg,39.9288302,-0.1974253
Maximino Mezouar,86,hombre,Valencia,Montaverner,find de semana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2031.jpg,38.8879678,-0.493244
Cristo Carozo,81,hombre,Lugo,"Páramo, o",find de semana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1991.jpg,4.53264315,-74.06881713679212
Pranay Binet,65,mujer,Badajoz,"Zarza, la",estresemana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1152.jpg,43.7155144,-7.9056421
Francene Agel,57,hombre,Madrid,"Molar, el",estresemana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/766.jpg,42.3355626,0.8580188
Kip Momblanch,47,hombre,Murcia,Fuente álamo de murcia,estresemana,tarde,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1780.jpg,37.7226135,-1.1722273
Jenita Castaldi,85,mujer,Navarra,Saldías,find de semana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1857.jpg,43.0888659,-1.7792157
Daphane Remondegui,46,mujer,Avila,Bernuy-zapardiel,find de semana,mañana,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/39.jpg,40.9754808,-4.9439608
Rexford Baudin,60,mujer,Melilla,Melilla,find de semana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1954.jpg,35.29291145,-2.950720236037561
Najee Belhani,45,hombre,Malaga,Villanueva de la concepción,find de semana,noche,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/126.jpg,36.9318977,-4.5304501
Yomara Bralo,88,mujer,Guipuzcoa,Beizama,find de semana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1668.jpg,43.1340799,-2.2005399
Dewan Latrache,82,mujer,Teruel,Castelserás,estresemana,mañana,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/471.jpg,40.9809416,-0.1469954
Chelcee Tillmann,91,mujer,Valladolid,Valverde de campos,estresemana,noche,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/646.jpg,41.8348449,-5.0371188
Suliman Acaso,67,hombre,Vizcaya,Portugalete,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/921.jpg,43.3191292,-3.0199529
Tyrisha Saleck,39,mujer,Huesca,Hoz y costean,find de semana,tarde,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1258.jpg,42.12752035,0.11874605063842822
Windy Aispuro,52,mujer,Albacete,Pozohondo,estresemana,mañana,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1629.jpg,38.720703,-1.9117449
Deaven Viceiro,70,hombre,Zaragoza,Tosos,find de semana,tarde,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/32.jpg,41.3157856,-1.0715739
Shalese Malutan,89,mujer,Barcelona,Gisclareny,estresemana,mañana,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/260.jpg,42.249978,1.7866137
Antonio Sellanes,64,hombre,Guipuzcoa,Beasain,estresemana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1377.jpg,43.0473269,-2.2032868
Adelbert Pujolriu,47,mujer,Cuenca,Olivares de júcar,estresemana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/758.jpg,39.7602942,-2.354393
Demar Descarga,45,hombre,La_rioja,Uruñuela,estresemana,tarde,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1484.jpg,42.4424543,-2.7080791
Kendrea Kelemen,74,hombre,Huesca,Puente la reina de jaca,find de semana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/629.jpg,42.5563486,-0.7859784
Chandell Tardy,83,mujer,Santa_cruz_de_tenerife,"Matanza de acentejo, la",estresemana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/359.jpg,28.45299305,-16.442792015658412
Charmayne Cearsolo,88,hombre,Castellon,Viver,find de semana,tarde,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1748.jpg,39.9212618,-0.5982244
Erric Petria,42,mujer,Ourense,"Carballiño, o",estresemana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1239.jpg,42.4300046,-8.0780481
Tyrice Yashar,32,mujer,Girona,Osor,find de semana,noche,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1653.jpg,41.9451025,2.5569285
Landis Garcia de olalla,26,mujer,A_coruna,Carballo,estresemana,mañana,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/345.jpg,43.2134123,-8.6891286
Aliese Bernias,19,mujer,Valencia,Puçol,estresemana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1081.jpg,39.6172229,-0.3028272
Annaliza Mein,36,hombre,Melilla,Melilla,find de semana,mañana,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1274.jpg,35.29291145,-2.950720236037561
Maci Gamas,29,hombre,Zaragoza,Villar de los navarros,find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1258.jpg,41.1586711,-1.0422266
Keithan Doray,25,mujer,Palencia,Cubillas de cerrato,find de semana,tarde,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/757.jpg,41.7984696,-4.4663595
Loralie Jubes,60,mujer,Almeria,Cóbdar,estresemana,tarde,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1865.jpg,37.2615745,-2.2100178
Dericka Balonga,33,hombre,Teruel,Rubielos de mora,find de semana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/365.jpg,40.1904408,-0.6519276
Cerise Oiartzabal,31,hombre,La_rioja,Torremontalbo,estresemana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1863.jpg,42.5011722,-2.6852289
Bri Jahangir,57,mujer,Albacete,Pozohondo,estresemana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/327.jpg,38.720703,-1.9117449
Ashli Cistare,36,mujer,Ceuta,Ceuta,estresemana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1593.jpg,35.89442195,-5.355817352394269
Darrious Xi,83,mujer,Alicante,Parcent,estresemana,noche,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/153.jpg,38.7452557,-0.0653423
Jehu Finistrosa,75,hombre,Ciudad_real,Agudo,find de semana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1818.jpg,-29.6423259,-53.2494005
Darcus San torcuato,65,mujer,Santa_cruz_de_tenerife,Barlovento,estresemana,noche,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/529.jpg,28.8294169,-17.803359
Nathaniel Militello,30,mujer,Sevilla,Villaverde del río,estresemana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/932.jpg,37.591905,-5.875939
Brenan Revestido,64,mujer,Cadiz,"Puerto de santa maría, el",find de semana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/769.jpg,38.6890656,0.1443295
Sheila Srhiri,93,mujer,Navarra,Guesálaz/gesalatz,estresemana,tarde,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1380.jpg,42.7544433,-1.9109027505401737
Cailen Lusca,89,hombre,Soria,"Villares de soria, los",estresemana,noche,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/348.jpg,41.886118,-2.3707884
Serafina Lopez de quintana,80,hombre,Lleida,Bausen,find de semana,noche,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/232.jpg,42.8347879,0.7163801
Tenica Azcuna,90,mujer,Alicante,Sant joan d'alacant,estresemana,tarde,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/852.jpg,38.4014162,-0.4359957
Keyaira Clausen,22,hombre,Albacete,Liétor,estresemana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/96.jpg,38.5422805,-1.9558065
Jaquanna Garcia sampedro,32,mujer,Guipuzcoa,Altzo,find de semana,mañana,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1098.jpg,43.1004025,-2.0842078
Stephonie Britten,49,mujer,Leon,Urdiales del páramo,estresemana,mañana,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/357.jpg,42.3709574,-5.7741525
Kelsey Haddouda,48,mujer,Toledo,"Ventas de retamosa, las",find de semana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/676.jpg,40.1559183,-4.1713037
Deshunda Chavete,65,hombre,Guadalajara,Quer,find de semana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/767.jpg,40.6071052,-3.2779955
Rahiem Dorelle,30,mujer,Valencia,Alginet,find de semana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1900.jpg,39.2651129,-0.4716912
Varsha Pociña,19,hombre,Huesca,Velilla de cinca,estresemana,tarde,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/931.jpg,41.5868365,0.2620271
Jhamal Ourarhi,66,hombre,Alava,Peñacerrada-urizaharra,find de semana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1674.jpg,42.6441334,-2.7136577
Blossom Badran,83,hombre,Huelva,Alosno,find de semana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/420.jpg,37.5496719,-7.115795
Bijan Yor,66,hombre,Huelva,Zufre,estresemana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1371.jpg,37.8338999,-6.3388735
Ysidro Aguiñiga,66,hombre,Alava,Aramaio,estresemana,mañana,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/164.jpg,43.035206099999996,-2.585761508234
Vicenta Fayed,23,hombre,Madrid,Patones,estresemana,mañana,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/869.jpg,40.8548194,-3.483954
Deepak Tunaru,29,mujer,Girona,Sant aniol de finestres,estresemana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1247.jpg,42.06944315,2.6084554280821344
Shahla Perez aloe,65,mujer,Valladolid,Viloria,estresemana,mañana,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/119.jpg,41.445392,-4.3827406
Chantal Peitavi,56,mujer,Asturias,Noreña,find de semana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1331.jpg,43.3940202,-5.7067183
Chrystine Becilla,30,mujer,Badajoz,Villagonzalo,find de semana,tarde,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/674.jpg,38.8635538,-6.1970944
Cavin Tirao,73,mujer,Guadalajara,Poveda de la sierra,find de semana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1834.jpg,40.642628,-2.0286932
Gerardo Ruiz rozas,30,mujer,Segovia,Santo tomé del puerto,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/180.jpg,41.17891,-3.5860492605097694
Elihu Grabowska,51,hombre,Alava,Añana,find de semana,noche,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/531.jpg,42.8021497,-2.9864169
Peaches Jarel,79,mujer,Navarra,Izagaondoa,estresemana,noche,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1124.jpg,42.7280474,-1.4104668159323372
Justion Semmler,77,mujer,Navarra,Bargota,find de semana,noche,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/188.jpg,42.5606259,-2.3105858
Chantal Del fraile,42,mujer,Teruel,Foz-calanda,estresemana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1877.jpg,40.9223881,-0.2657729
