nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Baylor Olaz,83,mujer,Navarra,Monreal,find de semana,mañana,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1410.jpg,45.5031824,-73.5698065
Jermiah Mottram,63,hombre,Cordoba,Pedroche,estresemana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2027.jpg,38.4275719,-4.7629857
Abdullatif Martinez de eulate,34,hombre,Vizcaya,Berango,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/148.jpg,43.3628719,-2.9957746
Delia Llaveta,60,hombre,Caceres,Serradilla,estresemana,tarde,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1292.jpg,39.8294906,-6.1399404
Sabrine De la natividad,52,otro,Lugo,Vilalba,estresemana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1465.jpg,43.2965293,-7.6781078
Dawnielle Garcia triviño,50,otro,Burgos,Montorio,find de semana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/24.jpg,42.5852589,-3.7767155
Lelsie Brugal,86,mujer,Leon,Palacios de la valduerna,find de semana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1928.jpg,42.3279483,-5.9389711
Tamber Ayguavives,90,hombre,Guipuzcoa,Soraluze/placencia de las armas,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/450.jpg,43.1742777,-2.4128759
Jackqueline Radescu,48,otro,Santa_cruz_de_tenerife,Villa de mazo,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/375.jpg,28.57563595,-17.79914748642168
Quintell Vasylyshyn,79,hombre,Leon,Santa maría del monte de cea,find de semana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/533.jpg,42.4915159,-5.1168441
Shey Centro,80,otro,Vizcaya,Gamiz-fika,find de semana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1338.jpg,43.31387225,-2.824818812026794
Velinda Cardwell,46,hombre,Soria,Tardelcuende,estresemana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1863.jpg,41.5939539,-2.6443811
Denyce Onaindi,34,otro,Melilla,Melilla,find de semana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1544.jpg,35.29291145,-2.950720236037561
Marah El oujdi,57,hombre,Murcia,Ricote,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/191.jpg,38.1540529,-1.3668162
Nakea Herold,57,hombre,Segovia,Lastras del pozo,estresemana,tarde,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/993.jpg,40.8789757,-4.3455922
Rekha Souan,71,otro,Pontevedra,Ponte caldelas,estresemana,noche,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/247.jpg,42.3887558,-8.5022999
Shikita Dohmen,21,otro,Pontevedra,Pontevedra,find de semana,tarde,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/62.jpg,42.6075172,-8.4714942
Sarika Scarpa,36,hombre,Santa_cruz_de_tenerife,Santa úrsula,find de semana,tarde,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/480.jpg,28.4253094,-16.4917392
Griffith Aizbitarte,88,otro,Murcia,Alhama de murcia,find de semana,tarde,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/130.jpg,37.8515145,-1.4251045
Kaveh El bouzrouti,43,mujer,Asturias,Noreña,find de semana,mañana,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1926.jpg,43.3940202,-5.7067183
Jamarion Gura,58,mujer,Las_palmas,Pájara,find de semana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/308.jpg,28.3497867,-14.1080857
Sherrina Aucancela,91,hombre,Murcia,Bullas,estresemana,mañana,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1244.jpg,38.0497852,-1.6703391
Tonja Sitko,59,hombre,Jaen,Sorihuela del guadalimar,estresemana,mañana,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/36.jpg,38.2404151,-3.0536118
Tahra Cofine,96,otro,Asturias,Tapia de casariego,estresemana,mañana,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/101.jpg,43.5692581,-6.9436488
Mazin Cierto,20,otro,Asturias,Grado,find de semana,noche,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1003.jpg,45.6781065,13.3979091
Valerie Bold,39,otro,Guadalajara,Valtablado del río,estresemana,noche,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/305.jpg,40.71456,-2.4024261
Roque Mijez,66,hombre,Avila,Riofrío,find de semana,mañana,disco,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1415.jpg,40.5477099,-4.778026
Gannon Bernadich,82,hombre,Alava,Moreda de álava,find de semana,mañana,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/889.jpg,42.5246992,-2.4085108
Brinda Boutaba,85,mujer,Palencia,Villamediana,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1839.jpg,42.0501652,-4.3612173
Tamer Mejino,85,hombre,Guadalajara,Ledanca,find de semana,noche,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1016.jpg,40.8686389,-2.84391
Janessa Lukina,95,mujer,Alicante,Benissa,find de semana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/229.jpg,38.7163735,0.0534016
Johnny Muez,34,mujer,Zaragoza,Alforque,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/606.jpg,41.3304407,-0.3857483
Takita Salomao,91,otro,Badajoz,Fregenal de la sierra,find de semana,noche,bar,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1934.jpg,38.1663968,-6.6525749
Liann Nam,60,hombre,Avila,Navarrevisca,estresemana,noche,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/785.jpg,40.3641041,-4.8949471
Jan Staver,70,otro,Las_palmas,Vega de san mateo,estresemana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1876.jpg,28.0095796,-15.5325123
Omolara Morrell,97,otro,Jaen,Castillo de locubín,estresemana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/668.jpg,37.5279563,-3.9422486
Kobi Rosinach,76,otro,Cordoba,Aguilar de la frontera,estresemana,tarde,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1298.jpg,37.5146967,-4.6567166
Bryttani Adascalitei,67,hombre,Burgos,Villarcayo de merindad de castilla la vieja,find de semana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1839.jpg,42.93382065,-3.5878850622887852
Sharona Dikov,45,mujer,Leon,Gordoncillo,estresemana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/123.jpg,42.1344839,-5.4019571
Puaolena Osegui,93,otro,Asturias,Aller,estresemana,tarde,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1427.jpg,43.106016249999996,-5.580816118474139
Cynda Avinyo,41,otro,Zaragoza,Azuara,estresemana,mañana,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1950.jpg,41.2578871,-0.8702262
Victoriano Benamer,83,hombre,Zaragoza,Maluenda,find de semana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/903.jpg,41.287275,-1.6159405
Brayden Baudry,53,hombre,Guadalajara,Membrillera,estresemana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/71.jpg,40.947242,-2.9781838
Travin Arianes,35,hombre,Ourense,Lobios,estresemana,noche,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1911.jpg,41.901747,-8.0840143
Vilma Carmenado,54,hombre,Murcia,Cehegín,find de semana,tarde,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1397.jpg,38.0925078,-1.7987525
Artrice Boiangiu,37,mujer,Ourense,Boborás,find de semana,mañana,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/33.jpg,42.4317763,-8.1430006
Marshelle Almaguer,53,hombre,Zaragoza,Nombrevilla,find de semana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/165.jpg,41.1069149,-1.358752
Vania Wunsch,46,otro,Malaga,Cortes de la frontera,find de semana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/562.jpg,36.6170845,-5.3426714
Kaleena Gasia,82,hombre,Salamanca,Yecla de yeltes,find de semana,mañana,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1907.jpg,40.9595529,-6.488173
Digna Anales,85,otro,Pontevedra,Catoira,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/604.jpg,42.66755,-8.7220797
Irene Mangudo,44,hombre,Lleida,Sant guim de la plana,estresemana,tarde,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1180.jpg,41.7624821,1.3236047
Chayla Durazno,56,otro,Alava,Zalduondo,estresemana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/626.jpg,42.88569,-2.347318
Rakesha Izabal,55,otro,Badajoz,Castuera,find de semana,tarde,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/790.jpg,38.7251978,-5.5460224
Elona Farrington,82,otro,Sevilla,Villanueva del río y minas,find de semana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1661.jpg,37.6551394,-5.7112257
Ronisha Haigoune,24,hombre,Alicante,Villena,find de semana,mañana,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1802.jpg,38.6360967,-0.8659745
Shani Melga,51,otro,Toledo,Arcicóllar,find de semana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1384.jpg,40.0540936,-4.1159321
Valerieann Prosser,58,otro,Soria,Adradas,find de semana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/15.jpg,41.3509173,-2.4740652
Khoa Bulbena,66,hombre,Cantabria,Villafufre,estresemana,mañana,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/830.jpg,43.266473,-3.892813
Adil Himdi,67,mujer,Caceres,Madrigal de la vera,estresemana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/355.jpg,40.1466193,-5.3673231
Teria Sandberg,42,hombre,Sevilla,"Puebla de los infantes, la",find de semana,noche,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1927.jpg,37.7761234,-5.4662047
Nereida Bhallil,70,otro,La_rioja,Tricio,find de semana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1593.jpg,42.4019281,-2.7183425
Kaly Bekri,29,hombre,Caceres,Toril,estresemana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/827.jpg,39.8973513,-5.7805381
Ashraf Arcoba,45,otro,Cuenca,Narboneta,estresemana,tarde,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/138.jpg,39.7509159,-1.474701
Uyen Fornols,60,mujer,Alava,Yécora/iekora,find de semana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/286.jpg,42.5678349,-2.4704011
Detoya Marquiz,88,otro,Teruel,Albentosa,estresemana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/389.jpg,40.1032434,-0.7690264
Cammy Murad,25,hombre,Zaragoza,Castejón de las armas,find de semana,noche,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1243.jpg,41.309767,-1.8111605
Helena Boutabouzi,68,otro,Zaragoza,Villarroya del campo,estresemana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1872.jpg,41.1432188,-1.3256215
Haven Ennahi,40,hombre,Cantabria,Solórzano,estresemana,noche,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1992.jpg,43.3825402,-3.5875913
Jametta Del gallo,89,mujer,Leon,Fresno de la vega,estresemana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/350.jpg,42.3458944,-5.5361462
Shenetta Silicio,27,hombre,Soria,Nafría de ucero,estresemana,tarde,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1816.jpg,41.7228757,-3.0944746
Lenton Tuhut,23,otro,Burgos,Valle de valdelucio,estresemana,noche,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1860.jpg,42.7176067,-4.1205087
Violetta Bruning,85,mujer,Guadalajara,Fuentelencina,estresemana,tarde,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/652.jpg,40.517428,-2.8818847
Licet Bellerino,33,otro,Palencia,Loma de ucieza,find de semana,noche,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1483.jpg,42.4771428,-4.578716473021888
Achary Martincano,28,hombre,Avila,Garganta del villar,find de semana,noche,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/765.jpg,40.4495574,-5.1042447
Denean Caderot,31,otro,Huesca,"Fueva, la",find de semana,noche,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1329.jpg,42.3804461,0.2172803
Valeri Milanovic,44,mujer,La_rioja,Santa eulalia bajera,estresemana,noche,bar,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1661.jpg,42.2097339,-2.1912785
Edouard Deblas,35,mujer,Valladolid,Cabezón de valderaduey,find de semana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1320.jpg,42.1678462,-5.1580301
Marquez Sofron,32,otro,Lugo,Guntín,find de semana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/488.jpg,42.90121465,-7.657714434445812
Yuri Saci,95,hombre,Valencia,Canals,estresemana,mañana,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/579.jpg,43.8525,1.2927778
Barrie Scullion,94,hombre,Soria,Yanguas,estresemana,mañana,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1651.jpg,42.1009867,-2.338373
Tyan Zakour,72,hombre,Islas_baleares,Escorca,estresemana,mañana,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1696.jpg,39.82530275,2.842584402442453
Lateya Campisto,98,mujer,Zaragoza,Belchite,find de semana,noche,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/953.jpg,41.3061444,-0.7547209
Karlesha Bragg,83,otro,Alava,Lagrán,find de semana,mañana,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/464.jpg,42.6255515,-2.5836433
Tywanna Bouazaoui,70,mujer,Soria,Fuentes de magaña,find de semana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1772.jpg,41.9355022,-2.1798692
Francesco Vicondoa,98,mujer,Lugo,Bóveda,find de semana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/843.jpg,42.6240523,-7.4847221
Takelia Cebollo,88,otro,A_coruna,Trazo,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/119.jpg,43.0266669,-8.5174783
Harrison Lallement,32,hombre,Cadiz,San roque,find de semana,noche,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/374.jpg,6.4307057499999996,-74.94080256175135
Shanaz Waring,65,otro,Madrid,"Boalo, el",estresemana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/283.jpg,40.7272816,-3.9371844
Sai Nuncio,35,hombre,Cordoba,Santaella,estresemana,noche,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1190.jpg,37.561297,-4.8425505
Tenna Amran,39,otro,Barcelona,Esparreguera,find de semana,noche,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1262.jpg,41.5393249,1.8694549
Chukwuemeka Palaus,92,mujer,Cantabria,Voto,estresemana,noche,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/780.jpg,43.3467008,-3.510960548422662
Dayton Pamfiloiu,56,otro,Murcia,Alguazas,estresemana,mañana,disco,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/528.jpg,38.0515024,-1.2416437
Ellison Ivanus,70,otro,Navarra,Funes,find de semana,mañana,bar,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/793.jpg,42.3140552,-1.8030376
Sharonda Touihar,39,otro,Teruel,Alfambra,find de semana,noche,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/141.jpg,40.5470763,-1.0336291
Lindee Borchardt,62,hombre,Cuenca,Chillarón de cuenca,find de semana,tarde,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1485.jpg,40.1047007,-2.2210894
Lynna Mcfarland,69,otro,Lugo,Monterroso,estresemana,tarde,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1514.jpg,42.7918646,-7.8357837
Virgil Hormilla,63,otro,Guipuzcoa,Gabiria,estresemana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/563.jpg,43.0502538,-2.2791464
